id,created_at,topics,sentiment,text,retweet_count,reply_count,like_count,quote_count
1.47E+18,2021-12-07T21:00:07.000Z,OTH,NEG,"@jmdolladolla @samdarnold69 @DeItaone you're the one saying to compare vaccination rates, ""dipshit""",0,0,0,0
1.47E+18,2021-12-07T23:41:47.000Z,PEH,NEU,@ScottyEik @TheLaurenChen I understood the first time vacation vs vaccination. I'm glad you think your racism is amusing,0,1,0,0
1.47E+18,2021-12-07T17:54:10.000Z,POD,NEU,"Strange alignment with left & right on each side of the Atlantic regarding vaccination. masks etc?
Dr. Fauci finally WRECKS Republican Senator live on air https://t.co/iBhynOvGo0 via @YouTube",0,0,0,0
1.47E+18,2021-12-07T23:01:26.000Z,VAE,NEG,"Official Data shows Deaths of male Children are up 54% since they were offered the Covid-19 Vaccine
https://t.co/4tQK3ZE5oh",0,0,1,0
1.47E+18,2021-12-07T23:07:09.000Z,PUH,POS,"@FHIndiann @AmitSahu_c @fayedsouza Vaccination program is ongoing and running smoothly.
Unfortunately, handling of the 2nd wave (April-May 2021) was disastrous.",0,1,0,0
1.47E+18,2021-12-07T22:56:41.000Z,VAE,POS,"@DrAmarMOH ""By tracking the evolutionary trajectories of vax-resistant mutations in more than 2.2 million SARS-CoV-2 genomes, we reveal that the occurrence & frequency of vax-resistant mutations correlate strongly with the vaccination rates in Europe and America.""",0,0,0,0
1.47E+18,2021-12-07T21:56:59.000Z,PUH,NEU,@DbootyNabber @CentristMadness Most of our small number of cases were either travel based (almost everyone who travels is vaccinated) or from a convention in NYC (where vaccination are required).,0,0,2,0
1.47E+18,2021-12-07T21:36:57.000Z,VAE,POS,41 fold decline was observed in neutralising activity as compared to neutralisation of D614G B.1 lineage. Sera from individuals who had previous infection and vaccination both maintained some neutralising activity unlike sera from those who were only vaccinated. https://t.co/gA2OInNWPp,3,2,4,0
1.47E+18,2021-12-07T17:11:47.000Z,PEH,NEU,"@AmiHorowitz @MerriamWebster I am a vaxxed, pro vaccination anti-vaxxer according to them.",0,0,1,0
1.47E+18,2021-12-07T23:54:20.000Z,PUH,POS,"@epanchjanya ???? Correct
In COVID, if Congress Scam & SP Safai dance would have been in Center, there would have been kala bazari in distribution of Anaaj, vaccine (foreign- no Indian vaccine) and about 50Lakh to 10 Crore people would have died due to hunger, lack of or high price vaccination.",0,0,0,0
1.47E+18,2021-12-07T21:59:00.000Z,PUH,NEU,"@CBCToronto No she wasn't ousted due to vaccination status, she was ousted because she tested positive for COVID and yes is also unvaccinated'she thought taken an antigen test would be good enough for her privileged self - out she went regardless of gender or colour",0,0,9,0
1.47E+18,2021-12-07T17:45:31.000Z,PEH,POS,"@Cade_One That sounds very confusing ???? 
I don't block people for their opinions. I only block people who I think are being nasty. I don't have time for all that. I'm happy with my choices in my vote and my decision on the vaccination. Other than that.. Peace. And Trump for Prison lol",0,0,0,0
1.47E+18,2021-12-07T19:30:19.000Z,PUH,POS,"If we need 85% for herd immunity,
this place is below that:
???????? FINLAND
72.71% fully vaccinated
as of 1-12-21

Take action: https://t.co/byqvJdADRl

#vaccination #VaxToTheMax #vaccinated #geimpft #ImpfenSchuetzt #impfmich",0,0,0,0
1.47E+18,2021-12-07T19:20:13.000Z,OTH,NEU,@Chuckygii @Think2Speak1 @CDCgov Des this look like a vaccine that doesn't keep you from getting it? https://t.co/ZB6HaXK06c,0,2,0,0
1.47E+18,2021-12-07T17:14:04.000Z,PUH,NEU,@Femi_Sorry Yet you demand vaccination ID cards for covid,0,0,1,0
1.47E+18,2021-12-07T18:36:22.000Z,VAE,POS,@SqueezeUranium No vaccine is 100% effective. The death rate for unvaccinated people is far higher then for vaccinated people. https://t.co/pWYpzRPM8n,0,0,0,0
1.47E+18,2021-12-07T21:15:04.000Z,PUH,NEU,"Poland will introduce compulsory vaccinations for doctors, teachers and security service personnel, and will require staff in places like restaurants to check customers' COVID-19 vaccination certificates, the health minister said on Tuesday. https://t.co/UZuXxTsg5s",4,0,2,0
1.47E+18,2021-12-07T22:01:52.000Z,VAE,NEU,"@DavidRAF303 It is infection plus immunization - lots of data to support higher titers w/ this. N was purposely not used as it isn't exposed to the surface and S is the protein that binds ACE2. Also, from other vaccines, vaccination against N creates, in theory, more of a risk for ADE.",0,0,2,0
1.47E+18,2021-12-07T18:13:28.000Z,VAE,NEG,@senatorduff But the definition of vaccination excludes anyone who has received the injections within 2 weeks. Far too many of those are infected. Danbury Hospital ER has many vaccine injured patients including heart issues.,0,0,0,0
1.47E+18,2021-12-07T22:42:01.000Z,VAE,POS,@Lil_brother1984 @TheTruthFinder5 @ZSchneeweiss @aspeciale Dude you're illiterate. The vaccine works you dumb fuck. You need 80-90% vaccination in a population for herd immunity,0,0,0,0
1.47E+18,2021-12-07T17:56:03.000Z,PUH,POS,"@ptuniablossom @tim_stah @FoxNews Everybody should get the shots to protect each other and curb the pandemic so we can move on and our economy will not tank!

The unvaccinated are getting sick and/or dying in greater number. Why would getting vaccination be a choice? That is just too immoral!",0,1,0,0
1.47E+18,2021-12-07T23:45:09.000Z,OTH,NEG,"??25 bribes to doctors for each ""covid19 vaccination"". Bribery & corruption & the misuse of public money! They might just as well go back to blood letting and leeches or ""stimulating the phagocytes""!",0,0,0,0
1.47E+18,2021-12-07T17:11:19.000Z,PUH,NEU,@ABmillenial @CanadianPolling @charlesadler Because 20% of the population is still is unvaccinated. Most viruses require 90-95% vaccination,1,11,20,0
1.47E+18,2021-12-07T20:41:27.000Z,VAE,POS,"@ITDarkTiaLight @ScottAdamsSays What far too many people misunderstand is that VAERS tracks events that occur *after* vaccination, but doesn't indicate whether those events occur *because of* vaccination.",0,1,0,0
1.47E+18,2021-12-07T23:04:24.000Z,PUH,NEG,There were NO JOBS before Covid 19. Vaccination won't create jobs. Jobs are not created by whether people are vaccinated or not. Most African countries have no potential nor the political will to create jobs.,0,0,1,0
1.47E+18,2021-12-07T20:57:42.000Z,OTH,NEU,"Join us on December 15 at 7:00pm (SK CST) for the ???RJC Christmas Concert ???
Proof of vaccination or a negative test result will be required for all in-person guests. https://t.co/CT357H3nbj",0,0,1,0
1.47E+18,2021-12-07T18:18:46.000Z,VAE,NEU,@seamuscoffey Evidence shows a spike in all cause mortality after vaccination. Even in those classified as unvaccinated. Indicating these are being misclassified as unvaccinated if they die after first dose-Jan surge in nursing homes.,0,0,3,0
1.47E+18,2021-12-07T17:15:21.000Z,PUH,POS,"Overview of COVID-19 in Niagara as of Dec. 7
https://t.co/QU6dctlaEs 

COVID-19 is still circulating in Niagara. Continue to follow public health advice:
???#WearAMask 
???#PhysicalDistance
???#WashYourHands 
???#StayHome if you don't feel well
???#GetVaxxed ????https://t.co/QcoaFj32g1 https://t.co/ISHmETYRT7",8,1,11,0
1.47E+18,2021-12-07T17:12:24.000Z,PUH,POS,"A3: Flu outbreaks were limited in 20-21 due to widespread COVID-19 prevention measures, but flu viruses never went completely away. Flu vaccination is the best way to prevent flu. Get Flu & COVID-19 vaccine at the same time! #FluChat https://t.co/t6azU3dLBX",1,0,7,0
1.47E+18,2021-12-07T16:42:55.000Z,PUH,NEU,More Floridians head to the COVID vaccination clinics as omicron looms https://t.co/BqYLHjfIT9 via @pbpost,0,0,0,0
1.47E+18,2021-12-07T21:29:02.000Z,PUH,POS,Is it better to give as many people as possible one COVID shot or wait for both doses? Here's a closer look. https://t.co/1NS9Fe9Op1 https://t.co/Cco6scGO1Y,0,0,0,0
1.47E+18,2021-12-07T19:05:05.000Z,PUH,NEG,"Hospitals across the Country will be overwhelmed this Winter and beyond for 3 reasons

1) The Vaxxed having serious reactions to the bio weapon injections turning up at Hospitals across the Country.

2) Shortage of Staff due to unlawful/illegal vaccination mandates. >",0,1,3,0
1.47E+18,2021-12-07T20:27:35.000Z,VAE,NEU,"@DrNeilStone 589. Oral Tablet Vaccination Induces Heightened Cross-Reactive CD8 T Cell Responses to SARS-COV-2 in Humans 

https://t.co/vtEWwvHHhU",0,0,0,0
1.47E+18,2021-12-07T18:02:26.000Z,VAE,NEG,"Since the start of July this year, COVID-19 Deaths in Europe are 52% higher than the equivalent period last year. 
The only major difference this year is the widespread vaccination of the population.
Midwits, please tell me how you mentally gymnastic your way round this! https://t.co/8bd6SOQ5tZ",29,3,45,3
1.47E+18,2021-12-07T21:33:26.000Z,VAE,NEU,Young people who suffer from myocarditis after COVID-19 vaccination often have mild??cases https://t.co/eayfqYoGwM,0,0,0,0
1.47E+18,2021-12-07T16:58:58.000Z,PUH,NEG,"@knappster71 @drex Your misinformation is sickening. The ""doctors"" speaking out are just lying. Get off the crazy train of bitchute ????????????

https://t.co/ojXrYgMYeJ",0,0,0,0
1.47E+18,2021-12-07T22:58:15.000Z,VAE,NEU,"@JCsonofRasmus You can't directly compare to mRNA boosters, but the fact that infection + vaccination started with higher overall neutralizing titers is encouraging. It may suggest that similarly high titers from boosting may limit the impact of loss of neutralization. But we need more data.",1,2,7,0
1.47E+18,2021-12-07T18:21:48.000Z,PUH,POS,"????In talks with Berty Thomas - Under45 founder and an Associate Director at HealthifyMe and Dr. Poonam Sharma resident physician.
Join us as we discuss the role of technology in vaccination and healthcare and, ways in which you could prepare yourself for 
https://t.co/1IZrBHfEwH https://t.co/Lx39kDorz2",0,0,0,0
1.47E+18,2021-12-07T18:23:00.000Z,PUH,POS,COVID-19 vaccines and boosters help protect you from getting really sick and needing to be hospitalized. Protect yourself during the holidays: schedule your shot now! Minnesota has large clinics at the Mall of America & MSP Airport. Make an appointment: https://t.co/ExAFaMlRux https://t.co/ceS93VUwjR,0,1,3,0
1.47E+18,2021-12-07T23:09:47.000Z,PUH,NEU,"""The US is behind the curve on vaccination.""

On @abcnews radio this morning @ThomasOriti spoke to Medicine Prof Stuart Ray @soupvector from @HopkinsMedicine @HopkinsMedNews about the #omicron #COVID19 variant.

LISTEN BACK ????

https://t.co/gD93nILJj4",0,0,1,0
1.47E+18,2021-12-07T22:11:45.000Z,PUH,NEG,"@RWMaloneMD @moneillsf @GerryAdamsSF @paulfrewDUP @paulgivan Really its the first time in history mass vaccination has been trialled, what did you expect ,I say this it isn't just Omicron that evaded vaccines Delta did to.Stop vaccinating kids support innate immunity",0,0,1,0
1.47E+18,2021-12-07T16:35:42.000Z,PUH,NEU,"@santa_care @JLimHospMD @MartyMakary 3.
'In Israel a nosocomial outbreak was reported involving 16 healthcare workers, 23 exposed patients and two family members. The source was a fully vaccinated COVID-19 patient. The vaccination rate was 96.2% among all exposed individuals (151 healthcare workers and 97 patients)'",0,0,2,0
1.47E+18,2021-12-07T21:00:44.000Z,PUH,POS,"Under 5s with vaccinated parents and vaccinated people around them don't tend to get infected.

No one who is unvaccinated should be anywhere near the same space as an Under 5.

They depend on a wall of vaccination, so parents do your thing, and others: do not breach that wall.",15,5,76,0
1.47E+18,2021-12-07T20:22:22.000Z,HUR,NEG,"From the CDF on the morality of using some anti-Covid-19 vaccines:

""5. At the same time, practical reason makes evident that vaccination is not, as a rule, a moral obligation and that, therefore, it must be voluntary.""

Vaccine mandates are clearly against #Catholic doctrine.",13,0,27,0
1.47E+18,2021-12-07T21:33:08.000Z,POD,POS,"SPRINGFIELD, Ill. (WBBM NEWSRADIO) -- A north suburban Democratic (I mean SOCIALIST) state lawmaker thinks that if people eligible for a COVID vaccination choose not to be vaccinated, they should pay literally.",0,0,0,0
1.47E+18,2021-12-07T20:48:54.000Z,OTH,NEU,@AlwaysThinkHow @tepperleen @Archivist1000 @Rachel10302016 @OSUWexMed The choice they were referring to was not obesity but vaccination.,0,0,0,0
1.47E+18,2021-12-07T18:03:36.000Z,POD,NEG,@GrandTeton41 @Bruce38324564 @mpattill @InUtahNotOfUtah How about when Biden and Harris were running for president and they said we won't get the vaccine because Trump is heading up the vaccination warp speed which is why you have a vaccine right now. Biden didn't do crap. Now that same vaccine they want to mandate.,0,1,0,0
1.47E+18,2021-12-07T21:34:54.000Z,PUH,POS,"@ReubenR80027912 Or get vaccinated. Seems pretty likely if there wasn't a 30% segment of many countries fighting vaccination, then these policies to get more people vax'ed wouldn't be put forth.",0,1,0,0
1.47E+18,2021-12-07T17:53:00.000Z,VAE,NEG,@cyndy_jacobsen Natural immunity would be the ultimate goal of vaccination. Our understanding of eugenics needs to be on the level that we can look at ???? of offspring of the vaccinated to see if immunity is passed on. I think this concept would be lost to privateering big pharma and is ignored.,0,0,0,0
1.47E+18,2021-12-07T19:56:09.000Z,PUH,NEG,"It looks like hospitalizations in South Africa are spiking dramatically with #Omicron #COVID19 just like Alpha (as we're about 10 days out from confirmed exponential spread) which is a bummer BUT

SA vaccination rate is very low and vaxx does seem to point to less severe.",1,1,1,0
1.47E+18,2021-12-07T18:27:32.000Z,PUH,POS,"Perhaps these are among the greatest source of visitors from Africa as francophones prefer visiting France, not to mentioned of course the slowness with vaccination. https://t.co/sdYGRBH7ju",0,0,0,0
1.47E+18,2021-12-07T17:37:52.000Z,OTH,POS,@piersmorgan Why doesn't he use his platform to promote the vaccination campaign instead of slating you!!,0,0,0,0
1.47E+18,2021-12-07T21:11:40.000Z,PUH,NEU,"To flatten the curve of rising cases, Ontario needs to increase vaccination rates, especially among five- to 11 year-olds, and continue to implement public health measures to control the spread of the virus. 

https://t.co/4YssJAUjSB",0,0,2,0
1.47E+18,2021-12-07T22:33:09.000Z,PUH,NEU,"@semper_vincit Sad story I read today about a German family.

The wife falsified vaccination certificate, her boss discovered, informed the police.

Then she and her husband killed their 5 children and killed themselves, so the police can't take their children away.

What is going on Germany?",0,1,1,0
1.47E+18,2021-12-07T16:42:13.000Z,POD,POS,"First Flush News, [Dec 3, 2021 at 3:36 AM]
JUST IN - Christian Lindner, leader of the Free Democratic Party (FDP), today spoke out in favor of compulsory vaccination of the population in Germany. 

This video is a powerful speech on civil right'..

???? https://t.co/n2R9oGDkUv https://t.co/lyW7oXkY9M",0,0,0,0
1.47E+18,2021-12-07T16:39:25.000Z,PUH,NEU,"Local top of the hour news COVID case reporting evolution:

Nearly all cases are among unvaccinated

Vast majority of cases are among unvaccinated

Majority of cases are among unvaccinated

Were not going to mention vaccination status with new cases any more. https://t.co/uo5VxXOOWd",1,0,7,0
1.47E+18,2021-12-07T21:33:29.000Z,PEH,POS,@fewimania I feel fine now but when I touch the place of vaccination still have pain,0,1,0,0
1.47E+18,2021-12-07T23:06:42.000Z,PUH,POS,"@jhillmd ""Well, sure, because the vaccination rates in Europe and the U.S. are still too low! And, and...boosters!"" -- Team Apocalypse, probably https://t.co/9XvGXynzRj",0,0,2,0
1.47E+18,2021-12-07T17:01:09.000Z,PUH,POS,"????Starting Monday, December 13th, individuals who are 50 years of age and older are eligible to receive the 3rd dose if they are 6 months (168 days) from their second dose. 
??????Book an appointment https://t.co/gCv5Od104E https://t.co/BGvayIdTGK",7,1,7,0
1.47E+18,2021-12-07T16:37:57.000Z,PUH,NEU,"3 Super spreading events in #Denmark... yet only 1 #omicron case hospitalized.

Several tripple vaccinated people amongst #omikron infected.
Danish CDC said they didn't bring the exact numbers to the press conference. ????'??????

#covid19 #COVID #covidvariant #vaccination #vaccine",0,0,0,0
1.47E+18,2021-12-07T21:48:51.000Z,VAE,NEG,"@thecoastguy 'The findings confirm Prof. Dr. Peter Schirmacher's finding that among more than 40 corpses he autopsied who had died within two weeks of COVID19 vaccination, approximately one-third of those deaths were caused by the vaccination.' https://t.co/oplAprYeys",0,0,0,0
1.47E+18,2021-12-07T20:10:00.000Z,PUH,NEU,"Just bought 500 more cards. 60??500 is $30k. I'm gonna be rich', Man sold more than 600 fake COVID-19 vaccination cards after he advertised them on his social media accounts #NewsBreak https://t.co/3pevlWroJN",0,0,0,0
1.47E+18,2021-12-07T22:53:45.000Z,PUH,NEG,"@RWMaloneMD ""Natural pandemics without vaccination come to an end within a couple of years. Look at the Spanish Flu pandemic (graph) that burned itself out ' without a vaccine after two years in 1920.""",0,0,0,0
1.47E+18,2021-12-07T17:30:42.000Z,VAE,NEG,"@bobdeb90 @BKarahalios The COVID vaccine doesn't equal vaccination either, though. It is clearly and unambiguously proven that it does not stop infection or transmission.",0,2,12,0
1.47E+18,2021-12-07T19:31:38.000Z,PUH,NEU,Ministry of Health holds COVID-19 vaccination clinic for mass children at??fairgrounds https://t.co/45oPHSmTHq,0,0,0,0
1.47E+18,2021-12-07T21:20:53.000Z,PUH,NEU,"indoor settings regardless of the wearer's vaccination status, and are required even in outdoor Christmas markets.
#antifa #AntiWork #antifaViolence #antifaRiot #antifaArson #antifaLooting #banAntifa",0,0,0,0
1.47E+18,2021-12-07T20:45:02.000Z,PUH,NEG,"Dikke Bikkel!!! ???????????????????? Australian Open 2022: Novak Djokovic 'probably' won't play due to COVID-19 vaccination protocol, father says https://t.co/B4UMu4iAUI",0,0,0,0
1.47E+18,2021-12-07T16:34:30.000Z,PUH,NEG,Prayers out to the family who loss their daughter due to 'vaccination complications' I could never imagine the pain!! #FlyHighAngel,1,0,3,0
1.47E+18,2021-12-07T18:48:34.000Z,PUH,NEU,@PapiTrumpo If we can only make it so they don't mandate this vaccination our children now!,9,3,143,0
1.47E+18,2021-12-07T20:50:32.000Z,PUH,NEU,@DannyRobertz COVID. Vaccination and testing an issue for American players.,0,0,1,0
1.47E+18,2021-12-07T23:54:19.000Z,PUH,NEU,@EUCouncil @EU_Commission Protective masks may be most important in the case of Omikron. May be also paradox that even 100% vaccination in the EU will not guarantee safety. History of many viruses shows that unfortunately many viruses stay forever and most people have a natural immunity and part not. ??????????????,0,0,0,0
1.47E+18,2021-12-07T17:06:02.000Z,OTH,NEU,"@HavenOxford Presents:

LEBURN & THE MAD DOGS
+ Support

Tue, 21st December 2021
14+

Tickets - https://t.co/6gKzBDSlFp

You'll require a negative lateral flow test OR proof of double vaccination via the NHS COVID Pass to gain entry https://t.co/SHUp0hh6mF",0,0,0,0
1.47E+18,2021-12-07T17:17:59.000Z,OTH,NEU,Is there any restrictions for covid19 vaccination for above 80 years.or same like above 50. Please clarify.@GunasekaranMu @Iyankarthikeyan,0,0,0,0
1.47E+18,2021-12-07T23:46:46.000Z,OTH,NEU,"@Smurst Now that would definitely meet some friction, as would a Vaccination Based one.",0,1,0,0
1.47E+18,2021-12-07T19:14:11.000Z,PUH,POS,"@SecMartyWalsh So what. I need to see COVID numbers go, vaccination numbers go up, months checks or a monthly boost to social security payments.",0,0,0,0
1.47E+18,2021-12-07T22:54:18.000Z,VAE,NEU,"@newscomauHQ https://t.co/6Pe9xFH9Xx

Psoriasis exacerbation after COVID-19 vaccination: a report of 14 cases from a single centre",1,0,7,0
1.47E+18,2021-12-07T23:34:58.000Z,PUH,POS,"@realMattMon @tomselliott @JohnBerman @NYCMayor Nah, making it very difficult to exist in a densely populated area without being vaccinated helps limit overall spread and dramatically reduces impact on our hospitals. Adult vaccination in NYC is almost 90% now, and daily deaths are approaching zero. Nothing theatrical about it.",0,1,0,0
1.47E+18,2021-12-07T16:56:53.000Z,PEH,POS,"I got an appointment for my third vaccination ????
I hope I get Pfitzer after I got modernaed two times!",0,0,2,0
1.47E+18,2021-12-07T22:26:11.000Z,PUH,NEU,#covid #corona #deathrate #dataviz #vaccination #moderna #Biontech #AstraZeneca Source: https://t.co/2Zb84S9Pnn https://t.co/Oh7STZCWwk,2,0,1,0
1.47E+18,2021-12-07T17:30:34.000Z,PUH,NEU,@lululuvshollis @PeterHotez Most vaccination stats show the percentage of the whole population because that's what matters for infection rates. Some show percentage of eligible candidates to illustrate cooperation rates.,0,0,0,0
1.47E+18,2021-12-07T17:52:39.000Z,PUH,NEU,"@MikeDeeeeeee @zknower @M_B_Petersen @CBoy287 The higher the vaccination rate the higher the vaxxed admissions. Really like the visualization from FT. Less admissions in general, less deaths, but more relative vaxxed admissions' https://t.co/VbezSJRraw",0,1,1,0
1.47E+18,2021-12-07T22:30:28.000Z,PUH,POS,"A minor piece of news:

Ohio used to be state with the 10th lowest vaccination rate in the country. We're now the 9th least vaccinated.

About 59% of residents are vaccine-started after the shots have been on the market for about a year now. https://t.co/p3HD4obkbi",26,8,49,6
1.47E+18,2021-12-07T23:35:41.000Z,OTH,NEU,"@_b_meyer @gezuskreistkim @ENirenberg @sigallab 'infected on top of vaccination' should read 'vaccinated after recovering from infection,' shouldn't it?",0,0,1,0
1.47E+18,2021-12-07T18:17:37.000Z,POD,NEG,"@JulieLawlor15 @AudioDave82 @theipaper @tomjs What a plonker Rodney, people have a right to decide what they put in there body and what they do with there body , just because they don't want a vaccination they suffer , get a grip",0,0,3,0
1.47E+18,2021-12-07T17:01:20.000Z,PUH,POS,"Children's nasal spray flu vaccine is safe and effective.

Children can catch and spread flu easily, so it is important your child has their flu vaccination to protect all the family.

The vaccination is safe and important https://t.co/uxyvsJHV5U https://t.co/aO7WDUwhoH",3,0,6,0
1.47E+18,2021-12-07T16:41:49.000Z,PUH,POS,Health experts said vaccination is nessasary for the adults https://t.co/HLpUDu2eo7,0,0,0,0
1.47E+18,2021-12-07T21:23:30.000Z,PEH,POS,"@GovJanetMills My vaxxed brother in law just died from covid... the vaccination is not perfect, it is not a miracle, it is not the final answer.

Need improved preventions and treatments",0,0,0,0
1.47E+18,2021-12-07T16:45:06.000Z,OTH,NEU,"The Coconino County Health and Human Services Flagstaff Mall Vaccination Site will be closed on certain days in December due to the holidays. Please plan in advance to ensure you can receive your booster dose. 

For COVID-19 vaccination locations, visit https://t.co/fMSDUwFa91 https://t.co/DuKNmOgx8p",5,0,3,0
1.47E+18,2021-12-07T17:50:20.000Z,OTH,NEU,Do you have to provide proof of vaccination to get arrested in NYC too? https://t.co/u5FFkaDod0,0,1,1,0
1.47E+18,2021-12-07T21:18:09.000Z,HUR,NEG,"@xthoth7x @runewarrior @business Good God, get better sources.

https://t.co/uoNdkAFkvQ",2,0,5,0
1.47E+18,2021-12-07T18:31:44.000Z,PUH,NEU,German man suspected of killing family and himself over fake vaccination certificate https://t.co/0Pr1CqPDUs,0,0,0,0
1.47E+18,2021-12-07T18:58:06.000Z,PUH,POS,"Together, we can all #FightFlu. 

Join the momentum this National Influenza Vaccination Week! 

Talk to your patients about the #flushot, especially those with chronic conditions. https://t.co/XMq843E0tX 

#NIVW @CDCFlu https://t.co/RrTCOLIfy2",2,0,2,0
1.47E+18,2021-12-07T22:41:58.000Z,VAE,NEG,"@chrischirp Vaccinations only work for a month or two, the virus is a moving target. Uncorrupted epidemiologists say VX only will never work. Why no early treatment?? If they achieved 100% Vaccination there is a test case. A recent Cruise ship, 100% Vaccinated just had a COVID OUTBREAK!",0,0,0,0
1.47E+18,2021-12-07T19:06:02.000Z,PUH,NEU,"Please be true, please be true. Also, I hope vaccination is sufficient at this point. https://t.co/OO1sQqBJwI",0,0,0,0
1.47E+18,2021-12-07T17:39:59.000Z,POD,NEU,"Judge Baker (S.D. Ga.) has issued a nationwide injunction in Georgia v. Biden, preliminarily blocking the Biden Administration's vaccination mandate for federal contractors. #gapol https://t.co/BNPm4HOUiM https://t.co/TJsbbKyoqG",12,3,10,7
1.47E+18,2021-12-07T19:11:45.000Z,OTH,NEU,@Rhonda78094190 @BuggyWhipFH What exactly where his principles regarding vaccination again?,0,1,0,0
1.47E+18,2021-12-07T21:05:00.000Z,OTH,NEU,"#ICYMI: From Episode 114 of @ETBSports, @nmorgasenradio, @thomasjalbano & @NickWritesWords went SPORTS CRAZY!!!
- @MLB #FreeAgency
- @JesseRogersESPN joined us to talk #mlblockout 
- @NFL with fake #COVID19 vaccination cards 

Episode 114:
https://t.co/r1jJfWNAgh

#MLB #NFL",1,0,4,0
1.47E+18,2021-12-07T21:35:25.000Z,PUH,NEU,"Awesome proof that bacteria grows inside of the masks, and that people are breathing in stuff like pneumonia.

Which is then going to turn into a 'Covid case.'

This isn't hard to figure out.

#COVID19 #Masks #MasksInSchool #masksdontwork #vaccination #covidvariant #lockdown https://t.co/RDppXIvvMl",0,0,0,0
1.47E+18,2021-12-07T21:00:58.000Z,HUR,NEU,@GBNEWS New quicker vaccination pods allows users privacy https://t.co/tLv5aJqlYG,0,0,0,0
1.47E+18,2021-12-07T17:17:55.000Z,PEH,NEU,@CajunBlueAZ1 Same thing happened to our 5 year old grand daughter. A boy in her preschool diagnosed with #TrumpVirus. The whole class was sent home and could only return after 2 negative tests. She got her first vaccination and the school requires masks. Nobody else sick. Good Luck!,2,0,4,0
1.47E+18,2021-12-07T22:26:51.000Z,PUH,NEU,Proof of vaccination requirement in effect for small King County restaurants - Q13 FOX (Seattle) https://t.co/ZR17zs9aiY SignUp HiPeople https://t.co/bcUzKjxT40,0,0,0,0
1.47E+18,2021-12-07T18:23:13.000Z,HUR,NEU,@Kelly_L_ The evils of lockdowns and mandatory vaccination,0,1,1,0
1.47E+18,2021-12-07T17:22:02.000Z,PUH,NEU,"?????? Vaccination figures are among the top seven in Africa
??????Improved infrastructure development 
??????Establishment of innovation hubs as leaders of the industrialisation of the economy",1,0,4,0
1.47E+18,2021-12-07T17:58:34.000Z,PUH,POS,@DJFreedomRocket Truth. The only thing that can interfere with this natural evolution is mass vaccination...,0,0,1,0
1.47E+18,2021-12-07T16:51:27.000Z,PUH,POS,@JCiparelli @KellieADennis74 Yikes and we have a high vaccination rate ????????,0,2,1,0
1.47E+18,2021-12-07T19:42:31.000Z,PUH,POS,"This week is National #Influenza #Vaccination Week! It's time to #FightFlu and get your flu shot, especially if you or a loved one has chronic conditions. #SatelliteStrong #ForPeopleForProgress https://t.co/8ZlRaq0v43",0,0,1,0
1.47E+18,2021-12-07T23:09:20.000Z,PUH,NEU,"@NJDeptofHealth 
Curious. What's your recommendation on gyms in terms of COVID and masking since there is no verification of vaccination or COVID status?",0,0,0,0
1.47E+18,2021-12-07T23:30:09.000Z,PUH,NEG,"@lorrain51509399 @interwonders @theysayitsrare So sorry, I'm hearing a lot of people becoming ill after vaccination.",1,0,3,0
1.47E+18,2021-12-07T20:14:54.000Z,HUR,POS,@respect65 @NeilClark66 @BorisJohnson It's absolutely necessary. I would absolutely support mandatory vaccination for the selfish ignorant scumbags yet to get one voluntarily,0,0,0,0
1.47E+18,2021-12-07T20:46:37.000Z,PUH,NEU,"????????Anyone can confirm if its just breaking Covid restrictions (as some reporting), or also refusing vaccination (as below)? https://t.co/ylJdnAX9tj",0,2,0,0
1.47E+18,2021-12-07T19:05:33.000Z,PUH,POS,"It's Day 2 of National Influenza Vaccination Week! Learn the basics about flu today and why you should get the flu vaccine. 

Find a vaccination location near you: https://t.co/O2geELtK1N

#FightFlu #SleeveUp #NoTimeForFlu #AA_NHPIHealthResponse
@CDCFlu @APIAHF https://t.co/kDOfG2TD0Y",0,0,0,0
1.47E+18,2021-12-07T21:55:33.000Z,PUH,NEG,@spenniy @NickRisdale @wilford_elliott @SkyNews With a monthly vaccination subscription and no income to pay for it.,0,0,1,0
1.47E+18,2021-12-07T22:57:59.000Z,PUH,POS,"I'll be hosting another COVID-19 Vaccination Event in Stockton on Monday, December 13th from 2:00 PM ' 6:00 PM at the Taft Community Center. This free event will offer those 5 years and older their first, second, or booster vaccine shot. https://t.co/qqPbXXa0yT",5,8,11,2
1.47E+18,2021-12-07T17:04:58.000Z,PUH,NEG,"@RealKiraDavis @bonchieredstate Honestly, this is person is unhinged.

Everything doesn't have to revolve around COVID, for crying out loud. Embrace the escapism of a movie where everyone's not wearing masks and bragging about their vaccination status, rather than making sure your kids are properly terrified.",1,1,2,0
1.47E+18,2021-12-07T19:21:31.000Z,PEH,POS,"@DickDelingpole Had a revolting lunch today in an M&S cafe. Lovely friendly people in Brum, many angry & ashamed of stupid relatives who'd refused vaccination and been hospitalized & very ill indeed.",0,0,1,0
