id,created_at,topics,sentiment,text,retweet_count,reply_count,like_count,quote_count
1.47e+18,2021-12-07T22:11:45.000Z,,,"@RWMaloneMD @moneillsf @GerryAdamsSF @paulfrewDUP @paulgivan Really its the first time in history mass vaccination has been trialled, what did you expect ,I say this it isn't just Omicron that evaded vaccines Delta did to.Stop vaccinating kids support innate immunity",0,0,1,0
1.47e+18,2021-12-07T16:35:42.000Z,,,"@santa_care @JLimHospMD @MartyMakary 3.
'In Israel a nosocomial outbreak was reported involving 16 healthcare workers, 23 exposed patients and two family members. The source was a fully vaccinated COVID-19 patient. The vaccination rate was 96.2% among all exposed individuals (151 healthcare workers and 97 patients)'",0,0,2,0
1.47e+18,2021-12-07T21:00:44.000Z,,,"Under 5s with vaccinated parents and vaccinated people around them don't tend to get infected.

No one who is unvaccinated should be anywhere near the same space as an Under 5.

They depend on a wall of vaccination, so parents do your thing, and others: do not breach that wall.",15,5,76,0
1.47e+18,2021-12-07T20:22:22.000Z,,,"From the CDF on the morality of using some anti-Covid-19 vaccines:

""5. At the same time, practical reason makes evident that vaccination is not, as a rule, a moral obligation and that, therefore, it must be voluntary.""

Vaccine mandates are clearly against #Catholic doctrine.",13,0,27,0
1.47e+18,2021-12-07T21:33:08.000Z,,,"SPRINGFIELD, Ill. (WBBM NEWSRADIO) -- A north suburban Democratic (I mean SOCIALIST) state lawmaker thinks that if people eligible for a COVID vaccination choose not to be vaccinated, they should pay literally.",0,0,0,0
1.47e+18,2021-12-07T20:48:54.000Z,,,@AlwaysThinkHow @tepperleen @Archivist1000 @Rachel10302016 @OSUWexMed The choice they were referring to was not obesity but vaccination.,0,0,0,0
1.47e+18,2021-12-07T18:03:36.000Z,,,@GrandTeton41 @Bruce38324564 @mpattill @InUtahNotOfUtah How about when Biden and Harris were running for president and they said we won??t get the vaccine because Trump is heading up the vaccination warp speed which is why you have a vaccine right now. Biden didn??t do crap.  Now that same vaccine they want to mandate.,0,1,0,0
1.47e+18,2021-12-07T21:34:54.000Z,,,"@ReubenR80027912 Or get vaccinated. Seems pretty likely if there wasn't a 30% segment of many countries fighting vaccination, then these policies to get more people vax'ed wouldn't be put forth.",0,1,0,0
1.47e+18,2021-12-07T17:53:00.000Z,,,@cyndy_jacobsen Natural immunity would be the ultimate goal of vaccination. Our understanding of eugenics needs to be on the level that we can look at ???? of offspring of the vaccinated to see if immunity is passed on. I think this concept would be lost to privateering big pharma and is ignored.,0,0,0,0
1.47e+18,2021-12-07T19:56:09.000Z,,,"It looks like hospitalizations in South Africa are spiking dramatically with #Omicron #COVID19 just like Alpha (as we're about 10 days out from confirmed exponential spread) which is a bummer BUT

SA vaccination rate is very low and vaxx does seem to point to less severe.",1,1,1,0
1.47e+18,2021-12-07T18:27:32.000Z,,,"Perhaps these are among the greatest source of visitors from Africa as francophones prefer visiting France, not to mentioned of course the slowness with vaccination. https://t.co/sdYGRBH7ju",0,0,0,0
1.47e+18,2021-12-07T17:37:52.000Z,,,@piersmorgan Why doesn??t he use his platform to promote the vaccination campaign instead of slating you!!,0,0,0,0
1.47e+18,2021-12-07T21:11:40.000Z,,,"To flatten the curve of rising cases, Ontario needs to increase vaccination rates, especially among five- to 11 year-olds, and continue to implement public health measures to control the spread of the virus. 

https://t.co/4YssJAUjSB",0,0,2,0
1.47e+18,2021-12-07T22:33:09.000Z,,,"@semper_vincit Sad story I read today about a German family.

The wife falsified vaccination certificate, her boss discovered, informed the police.

Then she and her husband killed their 5 children and killed themselves, so the police can't take their children away.

What is going on Germany?",0,1,1,0
1.47e+18,2021-12-07T16:42:13.000Z,,,"First Flush News, [Dec 3, 2021 at 3:36 AM]
JUST IN - Christian Lindner, leader of the Free Democratic Party (FDP), today spoke out in favor of compulsory vaccination of the population in Germany. 

This video is a powerful speech on civil right??..

???? https://t.co/n2R9oGDkUv https://t.co/lyW7oXkY9M",0,0,0,0
1.47e+18,2021-12-07T16:39:25.000Z,,,"Local top of the hour news COVID case reporting evolution:

Nearly all cases are among unvaccinated

Vast majority of cases are among unvaccinated

Majority of cases are among unvaccinated

Were not going to mention vaccination status with new cases any more. https://t.co/uo5VxXOOWd",1,0,7,0
1.47e+18,2021-12-07T21:33:29.000Z,,,@fewimania I feel fine now but when I touch the place of vaccination still have pain,0,1,0,0
1.47e+18,2021-12-07T23:06:42.000Z,,,"@jhillmd ""Well, sure, because the vaccination rates in Europe and the U.S. are still too low!  And, and...boosters!"" -- Team Apocalypse, probably https://t.co/9XvGXynzRj",0,0,2,0
1.47e+18,2021-12-07T17:01:09.000Z,,,"????Starting Monday, December 13th, individuals who are 50 years of age and older are eligible to receive the 3rd dose if they are 6 months (168 days) from their second dose. 
??????Book an appointment https://t.co/gCv5Od104E https://t.co/BGvayIdTGK",7,1,7,0
1.47e+18,2021-12-07T16:37:57.000Z,,,"3 Super spreading events in #Denmark... yet only 1 #omicron case hospitalized.

Several tripple vaccinated people amongst #omikron infected.
Danish CDC said they didn't bring the exact numbers to the press conference. ????????????

#covid19 #COVID #covidvariant #vaccination #vaccine",0,0,0,0
1.47e+18,2021-12-07T21:48:51.000Z,,,"@thecoastguy ??The findings confirm Prof. Dr. Peter Schirmacher's finding that among more than 40 corpses he autopsied who had died within two weeks of COVID19 vaccination, approximately one-third of those deaths were caused by the vaccination.?? https://t.co/oplAprYeys",0,0,0,0
1.47e+18,2021-12-07T20:10:00.000Z,,,"??Just bought 500 more cards. 60??500 is $30k. I??m gonna be rich??, Man sold more than 600 fake COVID-19 vaccination cards after he advertised them on his social media accounts #NewsBreak https://t.co/3pevlWroJN",0,0,0,0
1.47e+18,2021-12-07T22:53:45.000Z,,,"@RWMaloneMD ""Natural pandemics without vaccination come to an end within a couple of years.  Look at the Spanish Flu pandemic (graph) that burned itself out ?? without a vaccine after two years in 1920.""",0,0,0,0
1.47e+18,2021-12-07T17:30:42.000Z,,,"@bobdeb90 @BKarahalios The COVID vaccine doesn't equal vaccination either, though.  It is clearly and unambiguously proven that it does not stop infection or transmission.",0,2,12,0
1.47e+18,2021-12-07T19:31:38.000Z,,,Ministry of Health holds COVID-19 vaccination clinic for mass children at??fairgrounds https://t.co/45oPHSmTHq,0,0,0,0
1.47e+18,2021-12-07T21:20:53.000Z,,,"indoor settings regardless of the wearer??s vaccination status, and are required even in outdoor Christmas markets.
#antifa #AntiWork #antifaViolence #antifaRiot #antifaArson #antifaLooting #banAntifa",0,0,0,0
1.47e+18,2021-12-07T20:45:02.000Z,,,"Dikke Bikkel!!! ????????????????????                    Australian Open 2022: Novak Djokovic 'probably' won't play due to COVID-19 vaccination protocol, father says https://t.co/B4UMu4iAUI",0,0,0,0
1.47e+18,2021-12-07T16:34:30.000Z,,,Prayers out to the family who loss their daughter due to ??vaccination complications?? I could never imagine the pain!! #FlyHighAngel,1,0,3,0
1.47e+18,2021-12-07T18:48:34.000Z,,,@PapiTrumpo If we can only make it so they don??t mandate this vaccination our children now!,9,3,143,0
1.47e+18,2021-12-07T20:50:32.000Z,,,@DannyRobertz COVID. Vaccination and testing an issue for American players.,0,0,1,0
1.47e+18,2021-12-07T23:54:19.000Z,,,@EUCouncil @EU_Commission Protective masks may be most important in the case of Omikron. May be also paradox that even 100% vaccination in the EU will not guarantee safety. History of many viruses shows that unfortunately many viruses stay forever and most people have a natural immunity and part not. ??????????????,0,0,0,0
1.47e+18,2021-12-07T17:06:02.000Z,,,"@HavenOxford Presents:

LEBURN &amp; THE MAD DOGS
+ Support

Tue, 21st December 2021
14+

Tickets - https://t.co/6gKzBDSlFp

You'll require a negative lateral flow test OR proof of double vaccination via the NHS COVID Pass to gain entry https://t.co/SHUp0hh6mF",0,0,0,0
1.47e+18,2021-12-07T17:17:59.000Z,,,Is there any restrictions for covid19 vaccination for above 80 years.or same like above 50. Please clarify.@GunasekaranMu @Iyankarthikeyan,0,0,0,0
1.47e+18,2021-12-07T23:46:46.000Z,,,"@Smurst Now that would definitely meet some friction, as would a Vaccination Based one.",0,1,0,0
1.47e+18,2021-12-07T19:14:11.000Z,,,"@SecMartyWalsh So what. I need to see COVID numbers go, vaccination numbers go up, months checks or a monthly boost to social security payments.",0,0,0,0
1.47e+18,2021-12-07T22:54:18.000Z,,,"@newscomauHQ https://t.co/6Pe9xFH9Xx

Psoriasis exacerbation after COVID-19 vaccination: a report of 14 cases from a single centre",1,0,7,0
1.47e+18,2021-12-07T23:34:58.000Z,,,"@realMattMon @tomselliott @JohnBerman @NYCMayor Nah, making it very difficult to exist in a densely populated area without being vaccinated helps limit overall spread and dramatically reduces impact on our hospitals. Adult vaccination in NYC is almost 90% now, and daily deaths are approaching zero. Nothing theatrical about it.",0,1,0,0
1.47e+18,2021-12-07T16:56:53.000Z,,,"I got an appointment for my third vaccination ????
I hope I get Pfitzer after I got modernaed two times!",0,0,2,0
1.47e+18,2021-12-07T22:26:11.000Z,,,#covid #corona #deathrate #dataviz #vaccination #moderna #Biontech #AstraZeneca Source: https://t.co/2Zb84S9Pnn https://t.co/Oh7STZCWwk,2,0,1,0
1.47e+18,2021-12-07T17:30:34.000Z,,,@lululuvshollis @PeterHotez Most vaccination stats show the percentage of the whole population because that's what matters for infection rates. Some show percentage of eligible candidates to illustrate cooperation rates.,0,0,0,0
1.47e+18,2021-12-07T17:52:39.000Z,,,"@MikeDeeeeeee @zknower @M_B_Petersen @CBoy287 The higher the vaccination rate the higher the vaxxed admissions. Really like the visualization from FT. Less admissions in general, less deaths, but more relative vaxxed admissions?? https://t.co/VbezSJRraw",0,1,1,0
1.47e+18,2021-12-07T22:30:28.000Z,,,"A minor piece of news:

Ohio used to be state with the 10th lowest vaccination rate in the country. We're now the 9th least vaccinated.
 
About 59% of residents are vaccine-started after the shots have been on the market for about a year now.  https://t.co/p3HD4obkbi",26,8,49,6
1.47e+18,2021-12-07T23:35:41.000Z,,,"@_b_meyer @gezuskreistkim @ENirenberg @sigallab ??infected on top of vaccination?? should read ??vaccinated after recovering from infection,?? shouldn??t it?",0,0,1,0
1.47e+18,2021-12-07T18:17:37.000Z,,,"@JulieLawlor15 @AudioDave82 @theipaper @tomjs What a plonker Rodney, people have a right to decide what they put in there body and what they do with there body , just because they don??t want a vaccination they suffer , get a grip",0,0,3,0
1.47e+18,2021-12-07T17:01:20.000Z,,,"Children's nasal spray flu vaccine is safe and effective.

Children can catch and spread flu easily, so it is important your child has their flu vaccination to protect all the family.

The vaccination is safe and important https://t.co/uxyvsJHV5U https://t.co/aO7WDUwhoH",3,0,6,0
1.47e+18,2021-12-07T16:41:49.000Z,,,Health experts said vaccination is nessasary for the adults https://t.co/HLpUDu2eo7,0,0,0,0
1.47e+18,2021-12-07T21:23:30.000Z,,,"@GovJanetMills My vaxxed brother in law just died from covid... the vaccination is not perfect, it is not a miracle, it is not the final answer.

Need improved preventions and treatments",0,0,0,0
1.47e+18,2021-12-07T16:45:06.000Z,,,"The Coconino County Health and Human Services Flagstaff Mall Vaccination Site will be closed on certain days in December due to the holidays. Please plan in advance to ensure you can receive your booster dose. 

For COVID-19 vaccination locations, visit https://t.co/fMSDUwFa91 https://t.co/DuKNmOgx8p",5,0,3,0
1.47e+18,2021-12-07T17:50:20.000Z,,,Do you have to provide proof of vaccination to get arrested in NYC too? https://t.co/u5FFkaDod0,0,1,1,0
1.47e+18,2021-12-07T21:18:09.000Z,,,"@xthoth7x @runewarrior @business Good God, get better sources.

https://t.co/uoNdkAFkvQ",2,0,5,0
1.47e+18,2021-12-07T18:31:44.000Z,,,German man suspected of killing family and himself over fake vaccination certificate https://t.co/0Pr1CqPDUs,0,0,0,0
1.47e+18,2021-12-07T18:58:06.000Z,,,"Together, we can all #FightFlu. 

Join the momentum this National Influenza Vaccination Week! 

Talk to your patients about the #flushot, especially those with chronic conditions. https://t.co/XMq843E0tX 

#NIVW @CDCFlu https://t.co/RrTCOLIfy2",2,0,2,0
1.47e+18,2021-12-07T22:41:58.000Z,,,"@chrischirp Vaccinations only work for a month or two, the virus is a moving target. Uncorrupted epidemiologists say VX only will never work. Why no early treatment?? If they achieved 100% Vaccination there is a test case. A recent Cruise ship, 100% Vaccinated  just had a COVID OUTBREAK!",0,0,0,0
1.47e+18,2021-12-07T19:06:02.000Z,,,"Please be true, please be true. Also, I hope vaccination is sufficient at this point. https://t.co/OO1sQqBJwI",0,0,0,0
1.47e+18,2021-12-07T17:39:59.000Z,,,"Judge Baker (S.D. Ga.) has issued a nationwide injunction in Georgia v. Biden, preliminarily blocking the Biden Administration's vaccination mandate for federal contractors. #gapol https://t.co/BNPm4HOUiM https://t.co/TJsbbKyoqG",12,3,10,7
1.47e+18,2021-12-07T19:11:45.000Z,,,@Rhonda78094190 @BuggyWhipFH What exactly where his principles regarding vaccination again?,0,1,0,0
1.47e+18,2021-12-07T21:05:00.000Z,,,"#ICYMI: From Episode 114 of @ETBSports, @nmorgasenradio, @thomasjalbano &amp; @NickWritesWords went SPORTS CRAZY!!!
- @MLB #FreeAgency
- @JesseRogersESPN joined us to talk #mlblockout 
- @NFL with fake #COVID19 vaccination cards 

Episode 114:
https://t.co/r1jJfWNAgh

#MLB #NFL",1,0,4,0
1.47e+18,2021-12-07T21:35:25.000Z,,,"Awesome proof that bacteria grows inside of the masks, and that people are breathing in stuff like pneumonia.

Which is then going to turn into a 'Covid case.'

This isn't hard to figure out.

#COVID19 #Masks #MasksInSchool #masksdontwork #vaccination #covidvariant #lockdown https://t.co/RDppXIvvMl",0,0,0,0
1.47e+18,2021-12-07T21:00:58.000Z,,,@GBNEWS New quicker vaccination pods allows users privacy https://t.co/tLv5aJqlYG,0,0,0,0
1.47e+18,2021-12-07T17:17:55.000Z,,,@CajunBlueAZ1 Same thing happened to our 5 year old grand daughter. A boy in her preschool diagnosed with #TrumpVirus. The whole class was sent home and could only return after 2 negative tests. She got her first vaccination and the school requires masks. Nobody else sick. Good Luck!,2,0,4,0
1.47e+18,2021-12-07T22:26:51.000Z,,,Proof of vaccination requirement in effect for small King County restaurants - Q13 FOX (Seattle) https://t.co/ZR17zs9aiY SignUp HiPeople https://t.co/bcUzKjxT40,0,0,0,0
1.47e+18,2021-12-07T18:23:13.000Z,,,@Kelly_L_ The evils of lockdowns and mandatory vaccination,0,1,1,0
1.47e+18,2021-12-07T17:22:02.000Z,,,"?????? Vaccination figures are among the top seven in Africa
??????Improved infrastructure development 
??????Establishment of innovation hubs as leaders of the industrialisation of the economy",1,0,4,0
1.47e+18,2021-12-07T17:58:34.000Z,,,@DJFreedomRocket Truth. The only thing that can interfere with this natural evolution is mass vaccination...,0,0,1,0
1.47e+18,2021-12-07T16:51:27.000Z,,,@JCiparelli @KellieADennis74 Yikes and we have a high vaccination rate ????????,0,2,1,0
1.47e+18,2021-12-07T19:42:31.000Z,,,"This week is National #Influenza #Vaccination Week! It's time to #FightFlu and get your flu shot, especially if you or a loved one has chronic conditions. #SatelliteStrong #ForPeopleForProgress https://t.co/8ZlRaq0v43",0,0,1,0
1.47e+18,2021-12-07T23:09:20.000Z,,,"@NJDeptofHealth 
Curious. What's your recommendation on gyms in terms of COVID and masking since there is no verification of vaccination or COVID status?",0,0,0,0
1.47e+18,2021-12-07T23:30:09.000Z,,,"@lorrain51509399 @interwonders @theysayitsrare So sorry, I'm hearing a lot of people becoming ill after vaccination.",1,0,3,0
1.47e+18,2021-12-07T20:14:54.000Z,,,@respect65 @NeilClark66 @BorisJohnson It's absolutely necessary. I would absolutely support mandatory vaccination for the selfish ignorant scumbags yet to get one voluntarily,0,0,0,0
1.47e+18,2021-12-07T20:46:37.000Z,,,"????????Anyone can confirm if its just breaking Covid restrictions (as some reporting), or also refusing vaccination (as below)? https://t.co/ylJdnAX9tj",0,2,0,0
1.47e+18,2021-12-07T19:05:33.000Z,,,"It??s Day 2 of National Influenza Vaccination Week! Learn the basics about flu today and why you should get the flu vaccine. 

Find a vaccination location near you: https://t.co/O2geELtK1N

#FightFlu #SleeveUp #NoTimeForFlu #AA_NHPIHealthResponse
@CDCFlu @APIAHF https://t.co/kDOfG2TD0Y",0,0,0,0
1.47e+18,2021-12-07T21:55:33.000Z,,,@spenniy @NickRisdale @wilford_elliott @SkyNews With a monthly vaccination subscription and no income to pay for it.,0,0,1,0
1.47e+18,2021-12-07T22:57:59.000Z,,,"I??ll be hosting another COVID-19 Vaccination Event in Stockton on Monday, December 13th from 2:00 PM ?? 6:00 PM at the Taft Community Center. This free event will offer those 5 years and older their first, second, or booster vaccine shot. https://t.co/qqPbXXa0yT",5,8,11,2
1.47e+18,2021-12-07T17:04:58.000Z,,,"@RealKiraDavis @bonchieredstate Honestly, this is person is unhinged.

Everything doesn't have to revolve around COVID, for crying out loud. Embrace the escapism of a movie where everyone's not wearing masks and bragging about their vaccination status, rather than making sure your kids are properly terrified.",1,1,2,0
1.47e+18,2021-12-07T19:21:31.000Z,,,"@DickDelingpole Had a revolting lunch today in an M&amp;S cafe. Lovely friendly people in Brum, many angry &amp; ashamed of stupid relatives who??d refused vaccination and been hospitalized &amp; very ill indeed.",0,0,1,0
1.47e+18,2021-12-07T22:37:01.000Z,,,"@Particle96 @handmadekathy @Piper_O_Brien @skepticalprune @kath2cats @AndrewLazarus4 @J_EmpyreanGoals @WendyOrent @bush_wendy @mcfunny @tomsirolimus @janem1276 @raouldukeerik @zeetubes @alisonpalk @rpagano697 @provaxtexan @sj_ca1867 @ogilville1 @JimeeLiberty @sammy44231 @VENGYNCE @PaulDesmoParker @doom37455413 @Monstercoyliar @_mamadeb @MsTrixter @richykirsh @runhack @immunotoxPhD @swedishchf @sailor_man_dan @SkepticalMutant @satekor @paco7320 @andylumm @SultaneAlexand1 @kevinault @tenebra99 @Sara4843 @deralteGaukler @namagoy @Tony__Heller @Kathmarval @Fannyi5 @TechARP @CarvilleDean @ConsequentialBr @MichaelBuerger8 @DevoDalek Nobody said masks stop it. Masks mitigate it asking with vaccination.

You're getting closer",0,2,2,0
1.47e+18,2021-12-07T18:20:39.000Z,,,@BritainElects @Survation The vaccination boost well and truly gone,0,0,3,0
1.47e+18,2021-12-07T22:32:58.000Z,,,"It looks like they have brought the 3rd dose timescales forward, I've just brought mine forward.

https://t.co/hSYrLLrwrM",1,37,20,2
1.47e+18,2021-12-07T18:23:54.000Z,,,"Vaccinations: 1st Dose: 236,018,871 (71.1%)
                          2nd Dose: 199,313,022 (60%)
             Booster:   47,039,759 (23.6%)
The US will be investing $400 Million to help speed up the global vaccination effort.",0,0,0,1
1.47e+18,2021-12-07T22:07:59.000Z,,,"@Benoua81 @cherikoko06 @francoislegault Italy is further cracking down on the unvaccinated
Italy, which has one of Europe??s highest vaccination rates, is further cracking down on the small minority that has so far refused the shot. As of Monday, a green pass will be required for buses, metro, local trains and hotels.",0,1,0,0
1.47e+18,2021-12-07T23:16:34.000Z,,,"@itsadamnshana @JudgeClayJ @Walmart @SeagovilleTX @eugenia_ug @jvromain @DCHHS @PCCInnovation Weight is only one risk factor in COVID. The original tweet was about a vaccination clinic. Your comment about weight and being in shape was because you are, in fact, a bitch.",0,0,0,0
1.47e+18,2021-12-07T17:51:27.000Z,,,@PaulaCo51119295 @CourtandJustice @ColArchon @adela_buzescu @Vortmax29 @haircam2 @noonienoodie @truthandcoffee @112Michelle112 @fauxmodoe @RebekkaFaith The AMA is the source.  If you are listening to your doctors advice - I??m not talking to you.   I??m talking to dopes that are refusing vaccine against medical advice.  My mother isn??t vaxxed due to medical issues. https://t.co/MZaqTGSibP,0,0,0,0
1.47e+18,2021-12-07T23:09:43.000Z,,,"President Biden gets the credit for jobs returning because of the push for vaccination. Compare where we were on Jan 20th to now. It's inconceivable we bounced back so rapidly. 4.2% unemployment rate was projected for 2024, not today. https://t.co/VPnMW0jkWv",0,0,0,0
1.47e+18,2021-12-07T19:14:04.000Z,,,Proof of vaccination required for indoor gatherings during the holiday. Masks must be worn if you're not eating/drinking. Proof of vaccine required for outdoor gatherings too. Event organizers can choose to make masks mandatory.,0,1,0,0
1.47e+18,2021-12-07T18:50:09.000Z,,,"If UR unvaccinated UR in one of 3 possible states:
1. Never infected-UR COVID free &amp; can't infect anyone else
2. Currently infected-U can infect someone else
3. Previously infected-U have a naturally acquired vaccination &amp; R COVID free. See #1... https://t.co/m8wnayx3qw",0,0,1,0
1.47e+18,2021-12-07T16:30:51.000Z,,,"@Roman_Baber @celliottability @fordnation Just think about the logic, we need segregation based on vaccination status to stop the spread of a vaccine-resistant variant that hasn't killed or hospitalized anyone.  People really believe this?",0,0,3,0
1.47e+18,2021-12-07T21:24:13.000Z,,,"The Mills Administration today announced the opening of a new drop-in COVID-19 vaccination clinic at the Augusta Armory at 179 Western Avenue. The clinic will operate through at least the end of 2021, offering free first, second, booster, and pediatric doses of the vaccine.",0,1,0,0
1.47e+18,2021-12-07T20:57:09.000Z,,,@ConanOBrien Yes but I hear vaccination rates aren??t very high,0,0,0,0
1.47e+18,2021-12-07T21:55:38.000Z,,,"@kellercoreteam @Kinzua4 @randymco @RealCandaceO How do you assess this:

""We conclude that the mRNA vacs dramatically increase inflammation on the endothelium and T cell infiltration of cardiac muscle and may account for the observations of increased thrombosis, cardiomyopathy, and other vascular events following vaccination.""",0,0,0,0
1.47e+18,2021-12-07T22:51:51.000Z,,,"@mikeval22 @Alec_Zeck All educated healthcare professionals will recommend vaccination because it??s safe and effective..... and no, we are not paid by ??big pharma?? !",0,2,0,0
1.47e+18,2021-12-07T23:01:00.000Z,,,"Have you got your COVID booster shot yet? If you haven't, now is the time. Let's stay safe and protected! #vaccination #health #community https://t.co/jKcHNnOVeV",0,0,0,0
1.47e+18,2021-12-07T19:47:45.000Z,,,"@izzyjiggy77 @MartinKulldorff @stavroulapabst @MaxBlumenthal Reinfection isn't the issue. Both vaccinated and naturally immune have reinfection risk. Although I believe pre-infection vaccination seems optimal, resulting natural immunity from infection (vaxxed or not) and a genetic weakening of the virus will eventually lead us out of this.",0,0,1,0
1.47e+18,2021-12-07T16:59:58.000Z,,,"I found this on NewsBreak ?? the #1 local news app used by 45+ million people: ??Just bought 500 more cards. 60??500 is $30k. I??m gonna be rich??, Man sold more than 600 fake COVID-19 vaccination cards after he advertised them on his social media accounts 
https://t.co/UGshqSu9ub",0,0,0,0
1.47e+18,2021-12-07T19:36:40.000Z,,,"@IamEdwinPrime @Stephen0610 @LukeJalil @SixthManShow Something for sure is going on, had to have a set back , and im sure his vaccination status does not help things at all because he wouldn't be able to play in places like NY or Cali regardless",0,1,2,0
1.47e+18,2021-12-07T19:52:39.000Z,,,".@AACountySchools, @AAHealth team up to offer additional round of COVID-19 vaccination clinics for children 5-11
https://t.co/Fs6sjtIu6U",0,0,1,0
1.47e+18,2021-12-07T18:20:57.000Z,,,"TW // Murder, Suicide
.
.
.
.
.
.
.
.
That??s so fcked up.
A husband killed his wife, his children and himself because he really feared that they will get arrested after the employer found out that the wife??s vaccination certificate was a fake: https://t.co/vvS1C2o8Mi",0,0,3,0
1.47e+18,2021-12-07T20:29:48.000Z,,,"@TomiLahren It's **not possible** to achieve herd immunity via natural immunity. Besides the massive amount of sickness and death it would cause, it would continue to slowly circle around the population.

The only viable way out of this mess is through mass vaccination. It's about health. https://t.co/Ah7tqClpPo",0,1,11,0
1.47e+18,2021-12-07T16:38:23.000Z,,,@Concern11711115 @harriettbusby @Sazzysoo @AEmptyu @DerekMorgan2020 @callumjodwyer @exceedhergrasp1 Well I mean if you have to question vaccination when you've been getting vaccinated for shit your whole life then you have issues. Anti-Vaxxers really believe a vaccine is gonna kill them so its hard to believe someone like that contributes positively to society,0,1,2,0
1.47e+18,2021-12-07T20:31:47.000Z,,,The Daily Telegraph altered a news headline: https://t.co/KTZOEYRJ28 https://t.co/v7PL4Ode6Z,0,0,0,0
1.47e+18,2021-12-07T20:16:34.000Z,,,"A mini excursion to #Reus for the wife??s Covid booster jab????. Interesting that the vaccination centre is at ??El Centre de la Imatge Mas Iglesias de Reus (CIMIR)??, a museum of historical photographs and imagery for the municipality of Reus. Spooky coincidence... ????????
#photography https://t.co/alLp1sLYxv",0,0,4,0
1.47e+18,2021-12-07T21:05:01.000Z,,,"(2/3) While our best first line of defence is still the vaccine, this new treatment will sit alongside our high vaccination rates and the tools in our COVID-19 Protection Framework so we can help people recover from the virus.",2,2,21,0
1.47e+18,2021-12-07T21:39:54.000Z,,,Very encouraging. Bodes well for the ability of boosted vaccination to protect from severe disease. https://t.co/lQgrEGpftz,0,0,4,0
1.47e+18,2021-12-07T17:28:42.000Z,,,"@CPHO_Canada Why did it have to wait until you injected millions of people before you realized the problem?
Why are children in Vietnam dying from a ""bad batch"" of Pfizer?
Why are soccer players dropping dead of heart issues after vaccination?

You are sick for pushing this",0,2,2,0
1.47e+18,2021-12-07T20:10:53.000Z,,,"@carlcrunkstar @liam17_shea @Dzenanc206 @510Hightower @ArchegosCapital @wojespn Because all the science says vaccines help limit contraction. It??s likely with a lower vaccination rate, we??d see many more positive cases. These aren??t ??my??assumptions either. So many major studies corroborate this.",0,0,0,0
1.47e+18,2021-12-07T19:07:03.000Z,,,"If you aren't paying attention yet, doctors in Ontario are calling for more lockdowns and school closures after &gt;80% vaccination.

Do you get it yet? There's no intention of ever returning to normal.",0,0,1,0
1.47e+18,2021-12-07T21:22:38.000Z,,,The market is doing great.  The job report is great. Covid vaccination is up. Thank you @POTUS and @VP,0,0,0,0
1.47e+18,2021-12-07T23:41:48.000Z,,,@tedcruz All antivaxers should forego tetanus boosters and flu shots and MMR and any other vaccination so they are consistent. Maybe there will as a result be less people on the planet. Shades of zero population growth,0,0,0,0
1.47e+18,2021-12-07T21:22:23.000Z,,,"Save The Date 24/12/2021 to 25/12/2021 ???  Show Makers Has brought Wave Noheli Fest 2021 , tickets are available now at https://t.co/xwnnVhv62U ???????? Canal Olympia Rebero , it??s Your Time Now ??? 

Covid19 Vaccination 2 doses and Covid19 Test 

Flyer speaks all! https://t.co/Du3GA0C4Qq",11,0,9,0
1.47e+18,2021-12-07T22:53:27.000Z,,,"Federal Contractors?? Alert: COVID-19 Vaccination Mandate Is Halted ?? For Now: https://t.co/HV2B7JPHrH

#contractors #vaccinemandate #employmentlaw https://t.co/23uCYZgJJW",0,0,0,0
1.47e+18,2021-12-07T18:32:37.000Z,,,@sostfeldjohns @TakeThatCDC @michaelmina_lab @jrpsaki @Harvard @HarvardChanSPH @harvardmed It's not a totally effective strategy. It's a useful adjunct to universal vaccination.,0,0,0,0
1.47e+18,2021-12-07T20:40:35.000Z,,,"I found this on NewsBreak ?? the #1 local news app used by 45+ million people: ??Just bought 500 more cards. 60??500 is $30k. I??m gonna be rich??, Man sold more than 600 fake COVID-19 vaccination cards after he advertised them on his social media accounts 
https://t.co/eHGroW511p",0,0,0,0
1.47e+18,2021-12-07T19:22:30.000Z,,,"@Cbds4S @andymitchelluk @GMPCityCentre @GMPSpecials As I said, you don??t know what an experiment is.

So what hypothesis was the vaccination programmed designed to test? If you??re know it is an experiment then surely you know the answer to that question. Yes?",0,1,0,0
1.47e+18,2021-12-07T17:42:28.000Z,,,"In a report to the Israeli Ministry of Health, they conclude that between 1/3000 and 1/6000 men ages 16-24 who received the vaccine developed the rare condition. But most cases were mild and resolved within a few weeks, which is typical for myocarditis.  https://t.co/XNzr43q4nv",0,1,0,0
1.47e+18,2021-12-07T23:01:59.000Z,,,"@TheoMoudakis @TorontoStar Great cartoon, as always! On a side note, how many more Cdns would be vaccinated if vaccine clinics were at your local Tim Hortons &amp; you got a free donut with each vaccination!!! ????????????
#GetVaccinatedNow",0,1,5,0
1.47e+18,2021-12-07T18:45:10.000Z,,,@Chris_Broussard Unfortunately Rodgers will never get it because of his vaccination status.  I'm sure the @NFL will make sure to blackball him out of any award they can.,0,0,0,0
